,date,season,episode,character,line,action,episode_num
21514,"23 June, 2011",8,1,Big rock Alien,Enough! Your gender differences have kept you from achieving harmony. There is only one way to resolve this conflict.,,"108
"
21515,"23 June, 2011",8,1,Fry,Wait. Why didn't that hurt? My wing-wang's gone!,Fry screams effeminately.,"108
"
21516,"23 June, 2011",8,1,Leela,My girls!,,"108
"
21517,"23 June, 2011",8,1,Bender,My antenna!,,"108
"
21518,"23 June, 2011",8,1,Hattie,My kajigger!,,"108
"
21519,"23 June, 2011",8,1,Zoidberg,My gonopores! Look it up.,,"108
"
21520,"23 June, 2011",8,1,Big rock Alien,I have freed you from the tyranny of gender. Now go in peace. Or actually stay here. I'll go in peace.,,"108
"
21521,"23 June, 2011",8,1,Professor Farnsworth,"Good news, nuchachos! The ship is nearly repaired.",,"108
"
21522,"23 June, 2011",8,1,Sal,Work goes fasters withouts no secondary sex characteristicses at which to hoot. Now who wants to sing some Christopher Cross songs?,,"108
"
21523,"23 June, 2011",8,1,LaBarbara,I do!,,"108
"
21524,"23 June, 2011",8,1,Fry,"Look, associates. I made a hammock from our clothing.",,"108
"
21525,"23 June, 2011",8,1,Leela,How industrious!,,"108
"
21526,"23 June, 2011",8,1,Amy,Do you mind if we sleep with you?,,"108
"
21527,"23 June, 2011",8,1,Fry,"I have no opinion. Well, good night.",They get on the hammock.,"108
"
21528,"23 June, 2011",8,1,Hermes,Everyone got along so well today.,,"108
"
21529,"23 June, 2011",8,1,LaBarbara,Yes. This place is like a neutered utopia. A neutopia!,LaBarbara gasps.,"108
"
21530,"23 June, 2011",8,1,Hermes,I enjoy humour when no one gets hurt.,,"108
"
21531,"23 June, 2011",8,1,LaBarbara,"Your companionship is inoffensive, Hermes.",,"108
"
21532,"23 June, 2011",8,1,Hermes,"Likewise. Really, what are we missing out on by not having sex right now?",,"108
"
21533,"23 June, 2011",8,1,LaBarbara,Well...,,"108
"
21534,"23 June, 2011",8,1,Hermes,Give us back our genitals!,,"108
"
21535,"23 June, 2011",8,1,Big rock Alien,"Is that you, Borax Kid? I've got your fifty bucks. Oh, it's you. Why do you want your genders? You seem happier without them.",The Alien turns around and sees the Humans.,"108
"
21536,"23 June, 2011",8,1,LaBarbara,Bein' Human isn't just about bein' happy! It's about lovin' and fightin' and that rasta MacNasty we were doin' last night. We want that back.,LaBarbara laughs.,"108
"
21537,"23 June, 2011",8,1,Big rock Alien,Very well. Perhaps it is I who have learned a lesson. Or something.,,"108
"
21538,"23 June, 2011",8,1,Bender,Now what?,,"108
"
21539,"23 June, 2011",8,1,Big rock Alien,"I have decided, after little thought, to return your genders.",,"108
"
21540,"23 June, 2011",8,1,Amy,"Not cool, bro! Our genders are all reversed!",,"108
"
21541,"23 June, 2011",8,1,Hattie,"Now I got a what-ya-call-it instead of a kajigger, you stupid what-ya-call-it!",,"108
"
21542,"23 June, 2011",8,1,Big rock Alien,Okay. Stop yelling at me! It was an innocent mistake. Allow me to rectify it.,,"108
"
21543,"23 June, 2011",8,1,Zapp,I got your distress call and came as quickly as I wanted to. No need to thank me.,,"108
"
21544,"23 June, 2011",8,1,Leela,"What's your problem, Holmes? Now we'll be stuck like this forever!",,"108
"
21545,"23 June, 2011",8,1,Zapp,"Chill out, dude. Well, hello from the neck down.",to Fry,"108
"
21546,"23 June, 2011",8,1,Bender,Thank you for your patronage. We know you have a choice in airlines and you made the wrong one. No refunds!,,"108
"
21547,"23 June, 2011",8,1,Hermes,Aren't we going to cuddle?,,"108
"
21548,"23 June, 2011",8,1,LaBarbara,"Woman, I'm tired! I'm sorry. It's just... I need my sleep. I got to get up five times a night to play Xbox.",,"108
"
21549,"23 June, 2011",8,1,Hermes,"I understand. Womanhood also takes some getting used to. For example, did you know there are more than two feelin's?",,"108
"
21550,"23 June, 2011",8,1,LaBarbara,"I only need one feelin': Love for you, wifey man.",,"108
"
21551,"23 June, 2011",8,1,Hermes,Your manwich!,,"108
"
21552,"23 June, 2011",8,1,LaBarbara,No wonder it's such a mess in there. These bad boys are hard to aim.,,"108
"
21553,"23 June, 2011",8,1,Leela,"I hate being a man. I smell bad, my face is scratchy, and the food at those strip clubs is terrible.",,"108
"
21554,"23 June, 2011",8,1,Amy,"Crappin' A! Still, I'm sure the women are having an even harder time.",,"108
"
21555,"23 June, 2011",8,1,Bender,OMG! Being chicks is so much fun.,,"108
"
21556,"23 June, 2011",8,1,Fry,"Now, when I say stupid things, guys all laugh and buy me stuff.",,"108
"
21557,"23 June, 2011",8,1,Leela,"What a skank. Anyway, Planet Express is still facing foreclosure. There's no way we can raise enough money to save this company.",,"108
"
21558,"23 June, 2011",8,1,Amy,Wait. What about the girly calendar?,,"108
"
21559,"23 June, 2011",8,1,Fry,"Well, that won't work, remember? We only have three women on staff—",,"108
"
21560,"23 June, 2011",8,1,LaBarbara,"""All female employees must pose nude if requested.""",,"108
"
21561,"23 June, 2011",8,1,Leela,And it is requested.,,"108
"
21562,"23 June, 2011",8,1,Professor Farnsworth,Let's just hope we can sell enough of these calendars by tomorrow.,,"108
"
21563,"23 June, 2011",8,1,Professor Farnsworth,We sold enough of those calendars since yesterday!,voice over,"108
"
21564,"23 June, 2011",8,1,Leela,Thank God most of our fans are huge perverts!,,"108
"
21565,"23 June, 2011",8,1,Fry,"Who're you, stranger?",,"108
"
21566,"23 June, 2011",8,1,Borax Kid,"Well, madam, folks called me the Borax Kid. My friend, the other rock Alien, died without settin' your genitals to right, so I reckon it's up to me to sex you up proper.",,"108
"
21567,"23 June, 2011",8,1,Leela,My girls are back!,,"108
"
21568,"23 June, 2011",8,1,Fry,Ow! Yay!,,"108
"
21569,"23 June, 2011",8,1,Hermes,"So what did you like better, my love? Bein' a man or a woman?",,"108
"
21570,"23 June, 2011",8,1,LaBarbara,I don't care what parts I have. As long as they interlock with yours.,,"108
"
21571,"23 June, 2011",8,1,Professor Farnsworth,"Ah, marriage. It combines the contentedness of being neutered with the occasional sex of being not.",,"108
"
21572,"23 June, 2011",8,1,Borax Kid,"Well, I'd best mosey on down to the landing. Sounds like the feldspar queen is about to set sail. You folks watch your genitals now. Come on, boy! Giddy up!",The Borax Kid leaves.,"108
"
21573,"23 June, 2011",8,1,Leela,And that's that.,,"108
"
21574,"23 June, 2011",8,1,Scruffy,What I miss?,,"108
"
21575,"21 July, 2011",8,6,Albert,I got one!,,"109
"
21576,"21 July, 2011",8,6,Warden Vogel,"Okay, kids. Put away the dust motes 'til tomorrow. It's story time! Today's storyteller is a space captain who grew up right here at the Orphanarium. Welcome back the bedwetter of building D, Turanga Leela!","Warden Vogel puts the sign on the painting surface.Twelve orphans, including Sally, gather and sit on the floor, sounding excited.","109
"
21577,"21 July, 2011",8,6,Leela,"Hi, kids! What book would you like me to read first?",Leela waves.,"109
"
21578,"21 July, 2011",8,6,Albert,We don't got books no more.,,"109
"
21579,"21 July, 2011",8,6,Leela,What?,confused,"109
"
21580,"21 July, 2011",8,6,Warden Vogel,"He means any more. Look, sometimes you gotta choose between eatin' and reading. So they ate the books. Just... Make somethin' up!",angry,"109
"
21581,"21 July, 2011",8,6,Leela,"Make something up? Um... Okay. Once upon a time, there was a... A...",Leela sits on a small chair.,"109
"
21582,"21 July, 2011",8,6,Sally,Princess?,,"109
"
21583,"21 July, 2011",8,6,Leela,"Yes! That! A... One-eyed princess in a long, flowing... Tank top. And she lived in a magical, one-room...",The orphans sound excited.,"109
"
21584,"21 July, 2011",8,6,Sally,Castle?,,"109
"
21585,"21 July, 2011",8,6,Leela,"Yeah. If you believe the listing agent. Anyhow, one day, the princess went off to... Uh... Tell a story! And, then, that's exactly what she did do that. And they all lived happily ever after. The end.",,"109
"
21586,"21 July, 2011",8,6,Albert,Miss Leela? I have a question!,,"109
"
21587,"21 July, 2011",8,6,Leela,"Yes, Albert?",,"109
"
21588,"21 July, 2011",8,6,Albert,That story was bad.,,"109
"
21589,"21 July, 2011",8,6,Leela,That's not really a question.,,"109
"
21590,"21 July, 2011",8,6,Albert,That wasn't really a story.,,"109
"
21591,"21 July, 2011",8,6,Leela,"I'm sorry, kids. I'm not a natural storyteller. But I promise: I'll make up a better story and come back again.",sadThe small chair falls off.with conviction,"109
"
21592,"21 July, 2011",8,6,Sally,Please don't...,sad,"109
"
21593,"21 July, 2011",8,6,Leela,See you soon!,,"109
"
21594,"21 July, 2011",8,6,Leela,"I'm sure I've got a great kids' story in me. I just need to think of three of some kind of animal. Concentrate, Leela! Concentrate! Fry, I'm writing here! Do you have to play that?","Leela is annoyed by the trombone that Fry is playing ""When the Saints Go Marching In"" with.over the noise, screaming","109
"
21595,"21 July, 2011",8,6,Fry,Yes. It's the only song I know.,innocentlysad,"109
"
21596,"21 July, 2011",8,6,Zoidberg,"Look, friends! I accidentally learned to tap-dance!",,"109
"
21597,"21 July, 2011",8,6,Leela,"Zoidberg, I'm trying to—","over the noise, screaming","109
"
21598,"21 July, 2011",8,6,Hermes,Time for my four-twenty-one daiquiri!,,"109
"
21599,"21 July, 2011",8,6,Bender,Guys! Guys! Guess who just got commissioned as a tugboat!,,"109
"
21600,"21 July, 2011",8,6,Amy,"Oh, yeah! Pachinko break!",,"109
"
21601,"21 July, 2011",8,6,Pachinko machine,Tokyo crazy balls! Yes!,in a Japanese accent,"109
"
21602,"21 July, 2011",8,6,Professor Farnsworth,"Ooh, good, Leela. You're here. I'd like to describe my foot pain. My left has a sharp jabbing throb near the bunion, while the other's got a searing pain like gout. Maybe it's too much albumin because of gravity...",Leela looks at Professor Farnsworth.Professor Farnsworth sits down and puts his left foot on the table.Leela looks repulsed and covers her ears.,"109
"
21603,"21 July, 2011",8,6,Leela,"Even if I had a pen, I couldn't write under these conditions. I'm going to some other planet, where I can concentrate.",Leela grabs her writing pad and stands up.,"109
"
21604,"21 July, 2011",8,6,Professor Farnsworth,"Searing, searing pain that feels as if it were in a vice.",continued,"109
"
21605,"21 July, 2011",8,6,Bender,"Well, that was rude.",offended,"109
"
21606,"21 July, 2011",8,6,Leela,"Warden Vogel, I have a new story for the children. I'm sure they'll like it more than my last one.",Warden Vogel looks up at Leela.,"109
"
21607,"21 July, 2011",8,6,Warden Vogel,"They liked hunger cramps more than your last one. Anyhow, you'll have to wait. The kids are busy right now.",,"109
"
21608,"21 July, 2011",8,6,Leela,Oh. Is the organ-harvesting clown here?,,"109
"
21609,"21 July, 2011",8,6,Warden Vogel,"Nah. Rusty comes on Tuesdays now. Today, it's the owner of the Tickelodeon Kids Network.",,"109
"
21610,"21 July, 2011",8,6,Abner Doubledeal,"Okay, kids. Get ready to be subjected to our new Fall shows! Mr. Funny Bunny here will gauge your reaction by bombarding your brains with harmless snuggle rays.",Abner Doubledeal points at the children with his right hand.,"109
"
21611,"21 July, 2011",8,6,Albert,"He gives me a nice, warm feeling in my eyeballs!",,"109
"
21612,"21 July, 2011",8,6,Male voice #1,Popular Slut Club.,,"109
"
21613,"21 July, 2011",8,6,Little girl #1,"Oh, my God! There's Jake Thinkleburg! He's so hot! I wish he wasn't my brother.",The second little girl takes off her glasses. The first little girl points to something in front of them.The first little girl folds her hands.sad,"109
"
21614,"21 July, 2011",8,6,Male voice #1,Popular Slut Club.,,"109
"
21615,"21 July, 2011",8,6,Male voice #2,Look! Up on the drive-through menu! It's Captain Mega Meat and his young ward Bottomless Boy!,,"109
"
21616,"21 July, 2011",8,6,Bottomless Boy,"Hurry, Captain! A skinny kid needs our help!",Bottomless Boy points at something in front of them.,"109
"
21617,"21 July, 2011",8,6,Captain Mega Meat,Supersize me!,,"109
"
21618,"21 July, 2011",8,6,Male voice #3,"From the ""Rowdy"" Roddy Piper daycare centre in Glasgow, Scotland, it's Extreme Toddler Wrestling!",,"109
"
21619,"21 July, 2011",8,6,Abner Doubledeal,"Thanks for the brain scans, kids. Don't have any children for the next couple of days.",Abner Doubledeal steers the shelf as he leaves.,"109
"
21620,"21 July, 2011",8,6,Warden Vogel,"Alright, boys and girls. Enough fun! Your old friend Leela is back with a brand-new story!",,"109
"
21621,"21 July, 2011",8,6,Leela,Hi! It's great to be back. I think you'll enjoy this one.,Leela proceeds to her right.,"109
"
21622,"21 July, 2011",8,6,Sally,Please! Can't we just get our organs harvested?,Sally raises her right hand.,"109
"
21623,"21 July, 2011",8,6,Leela,"It's about some cute, little creatures from a land called Rumbledy-Hump. Kids, let's meet the Humplings! My name is Lady Buggle and I huggle all my friends. I'm a silly spring named Doingg and my bouncing never ends. Doingg. Doingg. Doingg. They call me Princess Num Num. I'm as sweet as sticky buns. I'm Feffernoose. Hello. I'm scared of everyones. Oh, Feffernoose. What about me? Hey, it's Garbly. Everyone loves him 'cause they can't understand him. It's nice to meet you. We're here to make you laugh and think and smile and learn and sing.And laugh and learn and smile and think and other happy things.","Leela puts the mini-piano and the creatures in cardboard on the small shelf, unfolds the piece of cardboard, puts the piece of cardboard on the painting surface, revealing it to depict a landscape with two trees, and sits on the stool.Leela presses a button on the mini-piano and grabs the creatures in cardboard. The piano starts playing. Two other creatures can be seen. The first creature is orange and the second is both pink and yellow. Leela holds up the red creature.in a different tone, singingLeela sticks the red creature to the piece of cardboard and holds up the blue creature.in a different toneLeela makes the blue creature jump three times.Leela sticks the blue creature to the piece of cardboard and makes the pink and yellow creature jump three times.in a different toneLeela sticks the pink and yellow creature to the piece of cardboard, holds up the purple creature, and makes it jump three times.in a different toneLeela removes the red creature from the piece of cardboard and holds it up.in her own tone, spokenLeela makes the purple creature jump five times.in a different tone, singingin her own tone, spokenLeela sticks the purple creature and the red creature to the piece of cardboard and puts her right hand in front of her mouth, holding the orange creature with her left hand.in a different tone, indistinctivelyLeela removes the red creature from the piece of cardboard and holds it up.in her own tone, distinctivelyin a different tone, indistinctivelyin her own tone, distinctively, singing","109
"
21624,"21 July, 2011",8,6,Albert,Say more things like that!,,"109
"
21625,"21 July, 2011",8,6,Leela,"Okey-doke. One sunny, funny day, there was an unfamiliar visitor in Rumbledy-Hump.",,"109
"
21626,"21 July, 2011",8,6,Leela,Today we learned that folks are not as different as they seem. The space gorilla's just like us. Although I breathe chlorine.,"in a different tone, off camera, singingLeela is holding up the pink and yellow creature and holds up a gorilla wearing a backpack that is connected to his mouth by a pipe and holding a flower with his left hand.in her own tonein a different tone","109
"
21627,"21 July, 2011",8,6,Sally,Wow! I can't believe you imaginated all that stuff!,,"109
"
